1,0.07,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,120.00,20.00,80.00,500.00,120.00,20.00,120.00,120.00,40.00,120.00,120.00,120.00,40.00,100.00,120.00,120.00,140.00,120.00,80.00,120.00
123,0.72,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,144.00,144.00,24.00,528.00,144.00,96.00,144.00,456.00,144.00,144.00,576.00,48.00,144.00,576.00,144.00,144.00
124,0.73,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,96.00,576.00,144.00,144.00,144.00,648.00,600.00,144.00,96.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00
125,0.71,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,144.00,384.00,120.00,48.00,552.00,48.00,48.00,144.00,144.00,504.00,144.00,144.00,144.00,144.00,72.00,24.00
126,0.71,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,144.00,24.00,48.00,24.00,144.00,144.00,72.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,120.00,576.00
127,0.71,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,144.00,144.00,144.00,144.00,144.00,144.00,24.00,96.00,144.00,144.00,120.00,144.00,600.00,312.00,48.00,24.00
128,0.70,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,144.00,144.00,480.00,144.00,144.00,72.00,24.00,144.00,96.00,72.00,120.00,696.00,72.00,24.00,144.00,144.00
129,0.68,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,552.00,24.00,120.00,120.00,144.00,144.00,144.00,144.00,96.00,72.00,144.00,144.00,24.00,144.00,144.00,144.00
130,0.68,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,144.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,576.00,72.00,144.00,144.00,144.00,144.00,144.00,96.00
131,0.74,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,24.00,144.00,144.00,144.00,480.00,600.00,24.00,144.00,24.00,24.00,144.00,144.00,480.00,48.00,144.00,216.00
132,0.73,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,168.00,144.00,144.00,144.00,144.00,576.00,24.00,144.00,600.00,144.00,144.00,144.00,576.00,144.00,144.00,576.00
133,0.65,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,144.00,144.00,144.00,168.00,144.00,96.00,144.00,144.00,144.00,24.00,144.00,576.00,144.00,624.00,144.00,144.00
134,0.61,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,576.00,144.00,264.00,480.00,144.00,48.00,96.00,144.00,144.00,144.00,576.00,96.00,144.00,144.00,144.00,72.00
135,0.69,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,144.00,600.00,120.00,120.00,48.00,144.00,576.00,144.00,144.00,144.00,144.00,24.00,168.00,24.00,24.00,144.00
136,0.72,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,168.00,144.00,144.00,168.00,144.00,144.00,144.00,144.00,600.00,144.00,144.00,144.00,144.00,120.00,144.00,144.00
137,0.71,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,528.00,144.00,168.00,144.00,120.00,144.00,24.00,144.00,144.00,144.00,144.00,24.00,144.00,504.00,24.00,144.00
138,0.67,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,24.00,144.00,144.00,144.00,72.00,24.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,96.00,144.00,24.00
139,0.73,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,24.00,456.00,144.00,24.00,528.00,144.00,144.00,144.00,144.00,144.00,48.00,528.00,144.00,24.00,144.00,144.00
140,0.76,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,144.00,144.00,24.00,24.00,48.00,72.00,144.00,144.00,144.00,144.00,144.00,120.00,144.00,504.00,48.00,624.00
141,0.72,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,48.00,48.00,144.00,144.00,144.00,168.00,120.00,96.00,48.00,144.00,48.00,48.00,144.00,144.00,144.00,144.00
142,0.75,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,96.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,600.00,144.00,168.00,504.00,144.00,576.00,144.00,576.00
143,0.77,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,144.00,120.00,480.00,144.00,24.00,120.00,144.00,144.00,144.00,48.00,552.00,144.00,144.00,24.00,48.00,96.00
144,0.75,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,144.00,144.00,144.00,144.00,456.00,144.00,144.00,576.00,72.00,144.00,624.00,144.00,144.00,168.00,144.00,144.00
145,0.74,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,144.00,120.00,48.00,24.00,528.00,144.00,552.00,144.00,144.00,144.00,72.00,144.00,144.00,144.00,528.00,576.00
146,0.74,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,24.00,1200.00,576.00,144.00,144.00,480.00,24.00,144.00,984.00,144.00,144.00,144.00,24.00,24.00,24.00,144.00
147,0.73,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,168.00,24.00,72.00,168.00,576.00,144.00,24.00,144.00,144.00,168.00,144.00,24.00,48.00,24.00,144.00,120.00
148,0.74,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,72.00,144.00,576.00,144.00,480.00,480.00,96.00,600.00,72.00,144.00,552.00,144.00,144.00,120.00,144.00,144.00
149,0.73,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,144.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,24.00,96.00,144.00,144.00,600.00,48.00,144.00,144.00
150,0.73,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,120.00,528.00,144.00,144.00,24.00,144.00,432.00,144.00,144.00,96.00,24.00,144.00,144.00,144.00,600.00,144.00
151,0.74,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,168.00,144.00,144.00,72.00,48.00,72.00,144.00,120.00,72.00,144.00,96.00,24.00,144.00,552.00,120.00,144.00
152,0.78,1.02,1.04,0.06,0.24,1.02,0.33,1.05,0.24,16,24.0,480.00,144.00,144.00,120.00,144.00,24.00,144.00,984.00,144.00,144.00,432.00,600.00,552.00,144.00,48.00,48.00
153,0.77,27.79,10.26,0.60,2.41,10.15,10.26,10.48,14.53,17,25.0,500.00,150.00,150.00,550.00,550.00,100.00,150.00,50.00,1200.00,150.00,150.00,150.00,50.00,150.00,150.00,50.00,25.00
154,0.74,27.79,10.26,0.60,2.41,10.15,10.26,10.48,14.53,17,25.0,150.00,150.00,150.00,475.00,150.00,425.00,150.00,150.00,150.00,50.00,25.00,150.00,450.00,150.00,150.00,25.00,75.00
155,0.75,27.79,10.26,0.60,2.41,10.15,10.26,10.48,14.53,17,25.0,150.00,125.00,125.00,150.00,125.00,50.00,625.00,25.00,50.00,150.00,150.00,150.00,150.00,500.00,100.00,150.00,650.00
156,0.78,27.79,10.26,0.60,2.41,10.15,10.26,10.48,14.53,17,25.0,100.00,25.00,150.00,1025.00,150.00,125.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,50.00
157,0.79,27.79,10.26,0.60,2.41,10.15,10.26,10.48,14.53,17,25.0,575.00,175.00,150.00,150.00,25.00,25.00,150.00,25.00,150.00,150.00,575.00,500.00,150.00,150.00,650.00,25.00,150.00
158,0.76,27.79,10.26,0.60,2.41,10.15,10.26,10.48,14.53,17,25.0,150.00,275.00,150.00,150.00,150.00,150.00,150.00,150.00,625.00,150.00,650.00,150.00,150.00,150.00,625.00,50.00,550.00
159,0.76,27.79,10.26,0.60,2.41,10.15,10.26,10.48,14.53,17,25.0,150.00,625.00,150.00,150.00,150.00,150.00,100.00,150.00,100.00,150.00,150.00,250.00,150.00,150.00,125.00,150.00,150.00
160,0.77,27.79,10.26,0.60,2.41,10.15,10.26,10.48,14.53,17,25.0,625.00,50.00,150.00,50.00,25.00,150.00,575.00,50.00,25.00,150.00,625.00,450.00,150.00,150.00,150.00,150.00,100.00
161,0.78,27.79,10.26,0.60,2.41,10.15,10.26,10.48,14.53,17,25.0,150.00,625.00,625.00,25.00,150.00,150.00,125.00,600.00,150.00,150.00,75.00,150.00,75.00,75.00,150.00,150.00,600.00
162,0.77,27.79,10.26,0.60,2.41,10.15,10.26,10.48,14.53,17,25.0,25.00,150.00,150.00,150.00,150.00,425.00,150.00,150.00,150.00,150.00,25.00,100.00,75.00,100.00,25.00,150.00,150.00
163,0.78,27.79,10.26,0.60,2.41,10.15,10.26,10.48,14.53,17,25.0,150.00,150.00,725.00,150.00,125.00,125.00,150.00,125.00,150.00,175.00,150.00,500.00,150.00,150.00,175.00,25.00,650.00
164,0.77,27.79,10.26,0.60,2.41,10.15,10.26,10.48,14.53,17,25.0,150.00,550.00,150.00,150.00,150.00,150.00,450.00,25.00,150.00,150.00,150.00,50.00,150.00,150.00,275.00,150.00,150.00
165,0.77,27.79,10.26,0.60,2.41,10.15,10.26,10.48,14.53,17,25.0,150.00,150.00,25.00,150.00,150.00,150.00,150.00,575.00,150.00,150.00,525.00,525.00,50.00,500.00,150.00,575.00,125.00
166,0.77,27.79,10.26,0.60,2.41,10.15,10.26,10.48,14.53,17,25.0,150.00,25.00,600.00,125.00,150.00,150.00,150.00,150.00,150.00,150.00,75.00,150.00,150.00,500.00,25.00,75.00,150.00
167,0.79,27.79,10.26,0.60,2.41,10.15,10.26,10.48,14.53,17,25.0,150.00,450.00,150.00,150.00,25.00,150.00,150.00,450.00,625.00,150.00,600.00,150.00,150.00,150.00,425.00,150.00,600.00
168,0.79,0.74,0.84,0.60,2.41,10.15,0.84,10.48,0.78,16,24.0,144.00,144.00,144.00,120.00,144.00,168.00,144.00,144.00,144.00,96.00,48.00,144.00,144.00,240.00,528.00,144.00
169,0.79,0.74,0.84,0.60,2.41,10.15,0.84,10.48,0.78,16,24.0,144.00,120.00,144.00,552.00,144.00,144.00,144.00,144.00,144.00,144.00,480.00,144.00,72.00,144.00,144.00,144.00
170,0.79,0.74,0.84,0.60,2.41,10.15,0.84,10.48,0.78,16,24.0,144.00,48.00,144.00,144.00,48.00,144.00,96.00,600.00,576.00,624.00,144.00,144.00,24.00,528.00,144.00,96.00
171,0.78,0.74,0.84,0.60,2.41,10.15,0.84,10.48,0.78,16,24.0,24.00,24.00,144.00,144.00,144.00,120.00,144.00,72.00,144.00,144.00,144.00,144.00,624.00,144.00,144.00,168.00
172,0.79,0.74,0.84,0.60,2.41,10.15,0.84,10.48,0.78,16,24.0,504.00,144.00,144.00,144.00,24.00,24.00,144.00,144.00,144.00,144.00,144.00,408.00,144.00,168.00,144.00,144.00
173,0.77,0.74,0.84,0.60,2.41,10.15,0.84,10.48,0.78,16,24.0,144.00,120.00,408.00,96.00,144.00,552.00,24.00,144.00,144.00,120.00,120.00,408.00,48.00,144.00,552.00,144.00
174,0.78,0.74,0.84,0.60,2.41,10.15,0.84,10.48,0.78,16,24.0,144.00,144.00,144.00,168.00,144.00,168.00,576.00,48.00,120.00,144.00,144.00,144.00,48.00,144.00,144.00,144.00
175,0.80,0.74,0.84,0.60,2.41,10.15,0.84,10.48,0.78,16,24.0,144.00,120.00,24.00,96.00,144.00,144.00,72.00,144.00,144.00,24.00,24.00,24.00,144.00,144.00,600.00,432.00
176,0.81,0.74,0.84,0.60,2.41,10.15,0.84,10.48,0.78,16,24.0,144.00,96.00,144.00,144.00,120.00,96.00,144.00,72.00,96.00,144.00,528.00,144.00,600.00,144.00,144.00,24.00
177,0.80,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,150.00,150.00,150.00,150.00,25.00,50.00,600.00,150.00,150.00,550.00,25.00,25.00,150.00,600.00,150.00
178,0.77,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,75.00,100.00,100.00,150.00,75.00,150.00,150.00,150.00,625.00,75.00,150.00,150.00,150.00,150.00,25.00
179,0.80,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,175.00,50.00,25.00,150.00,475.00,625.00,150.00,150.00,150.00,25.00,25.00,125.00,550.00,625.00,150.00
180,0.77,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,675.00,125.00,125.00,150.00,25.00,150.00,150.00,150.00,150.00,125.00,150.00,150.00,75.00,475.00,50.00
181,0.78,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,150.00,150.00,150.00,150.00,150.00,25.00,50.00,150.00,150.00,525.00,150.00,150.00,600.00,625.00,75.00
182,0.78,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,25.00,150.00,150.00,25.00,150.00,150.00,525.00,150.00,25.00,625.00,25.00,575.00,125.00,75.00,575.00
183,0.78,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,150.00,150.00,150.00,150.00,25.00,1025.00,150.00,125.00,150.00,550.00,100.00,150.00,150.00,150.00,150.00
184,0.78,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,150.00,625.00,100.00,350.00,25.00,150.00,50.00,125.00,850.00,150.00,625.00,150.00,150.00,150.00,100.00
185,0.78,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,150.00,475.00,150.00,150.00,150.00,75.00,25.00,650.00,50.00,475.00,100.00,575.00,150.00,150.00,25.00
186,0.82,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,625.00,150.00,600.00,500.00,150.00,625.00,25.00,575.00,125.00,500.00,150.00,25.00,150.00,450.00,150.00
187,0.80,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,475.00,150.00,175.00,150.00,150.00,150.00,75.00,150.00,50.00,150.00,600.00,525.00,525.00,150.00,425.00
188,0.79,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,100.00,50.00,100.00,625.00,150.00,625.00,600.00,50.00,150.00,625.00,150.00,150.00,150.00,150.00,150.00
189,0.79,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,25.00,125.00,25.00,75.00,150.00,150.00,100.00,125.00,150.00,150.00,150.00,150.00,150.00,150.00,175.00
190,0.79,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,150.00,50.00,50.00,75.00,175.00,500.00,150.00,150.00,150.00,150.00,150.00,25.00,150.00,25.00,100.00
191,0.80,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,150.00,50.00,150.00,625.00,25.00,150.00,150.00,150.00,150.00,25.00,100.00,150.00,75.00,150.00,25.00
192,0.81,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,150.00,150.00,925.00,75.00,25.00,525.00,150.00,175.00,525.00,150.00,150.00,75.00,150.00,150.00,150.00
193,0.80,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,150.00,150.00,500.00,25.00,25.00,525.00,100.00,150.00,150.00,50.00,150.00,150.00,50.00,25.00,150.00
194,0.80,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,150.00,150.00,25.00,150.00,625.00,625.00,150.00,25.00,25.00,600.00,150.00,150.00,150.00,150.00,150.00
195,0.79,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,525.00,400.00,150.00,150.00,25.00,150.00,150.00,150.00,250.00,150.00,625.00,200.00,475.00,150.00,50.00
196,0.80,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,150.00,125.00,150.00,375.00,25.00,150.00,150.00,325.00,75.00,25.00,250.00,25.00,500.00,150.00,150.00
197,0.80,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,150.00,25.00,500.00,150.00,100.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,100.00
198,0.80,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,25.00,150.00,150.00,25.00,75.00,575.00,175.00,625.00,150.00,150.00,150.00,150.00,150.00,600.00,150.00
199,0.79,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,150.00,50.00,475.00,150.00,650.00,150.00,150.00,600.00,125.00,175.00,75.00,150.00,150.00,525.00,600.00
200,0.80,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,475.00,25.00,150.00,150.00,150.00,275.00,25.00,150.00,25.00,150.00,150.00,150.00,600.00,400.00,175.00
201,0.79,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,150.00,150.00,50.00,150.00,75.00,150.00,25.00,125.00,100.00,175.00,150.00,125.00,150.00,150.00,150.00
202,0.79,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,525.00,150.00,150.00,150.00,75.00,150.00,150.00,150.00,150.00,150.00,25.00,150.00,425.00,25.00,150.00
203,0.79,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,150.00,50.00,50.00,150.00,150.00,125.00,50.00,150.00,150.00,125.00,125.00,125.00,150.00,75.00,100.00
204,0.80,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,25.00,150.00,150.00,150.00,100.00,150.00,625.00,150.00,150.00,150.00,150.00,150.00,50.00,150.00,150.00
205,0.80,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,150.00,100.00,150.00,150.00,150.00,100.00,175.00,150.00,150.00,175.00,125.00,150.00,150.00,150.00,500.00
206,0.81,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,150.00,150.00,75.00,150.00,150.00,550.00,150.00,600.00,150.00,150.00,150.00,675.00,150.00,150.00,150.00
207,0.82,0.74,0.84,0.66,0.51,0.52,0.84,0.66,0.78,15,25.0,450.00,600.00,150.00,150.00,125.00,150.00,150.00,25.00,825.00,150.00,150.00,75.00,150.00,150.00,150.00
208,0.81,7.41,8.35,1.82,2.01,5.17,2.41,6.64,2.01,16,24.0,144.00,144.00,96.00,144.00,528.00,144.00,480.00,600.00,24.00,576.00,144.00,96.00,144.00,432.00,144.00,120.00
209,0.81,7.41,8.35,1.82,2.01,5.17,2.41,6.64,2.01,16,24.0,456.00,144.00,480.00,144.00,120.00,144.00,144.00,144.00,552.00,144.00,144.00,144.00,144.00,120.00,144.00,72.00
210,0.82,7.41,8.35,1.82,2.01,5.17,2.41,6.64,2.01,16,24.0,528.00,144.00,24.00,456.00,48.00,120.00,144.00,144.00,24.00,144.00,144.00,96.00,168.00,288.00,144.00,144.00
